,Shot Number,Beam,Latitude,Longitude,Tandem-X DEM,Elevation (m),Canopy Elevation (m),Canopy Height (rh100),RH 98,RH 25,Quality Flag,Degrade Flag,Sensitivity
2598,4.126080880003772e+16,BEAM1000,-8.183187452286461,115.03347466902565,166.08328247070312,155.2916259765625,171.06166076660156,15.770000457763672,12.65999984741211,-3.819999933242798,1.0,0.0,0.9778828024864197
2599,4.126080900003772e+16,BEAM1000,-8.182764500738465,115.03377701596611,147.42044067382812,138.5531005859375,159.34315490722656,20.790000915527344,17.559999465942383,-0.6299999952316284,1.0,0.0,0.9727834463119507
2600,4.126080920003772e+16,BEAM1000,-8.182345004820043,115.03408071695593,147.42044067382812,139.12525939941406,160.4770050048828,21.350000381469727,18.8700008392334,-0.18000000715255737,1.0,0.0,0.9762449264526367
2601,4.126080940003773e+16,BEAM1000,-8.1819295098578,115.03438599102246,161.39404296875,159.7301025390625,171.00503540039062,11.270000457763672,9.25,-0.9300000071525574,1.0,0.0,0.9700259566307068
2602,4.126080960003773e+16,BEAM1000,-8.181509332203017,115.03468928177624,167.7122802734375,156.4783172607422,177.1925811767578,20.709999084472656,17.639999389648438,2.0899999141693115,1.0,0.0,0.9744359850883484
2603,4.126080980003773e+16,BEAM1000,-8.18108946682134,115.03499262952276,159.79962158203125,154.5699462890625,173.56130981445312,18.989999771118164,15.350000381469727,-0.4099999964237213,1.0,0.0,0.9754292368888855
2604,4.126081000003773e+16,BEAM1000,-8.18067013934356,115.03529612196292,159.79962158203125,155.11026000976562,174.7008514404297,19.59000015258789,17.68000030517578,0.2199999988079071,1.0,0.0,0.9761632680892944
2605,4.126081020003773e+16,BEAM1000,-8.18025170706184,115.03559990171418,156.77774047851562,159.87420654296875,175.3444061279297,15.470000267028809,13.699999809265137,-3.4800000190734863,1.0,0.0,0.9725210666656494
2606,4.126081040003773e+16,BEAM1000,-8.17982942571036,115.03590202631328,156.77774047851562,144.88197326660156,160.98944091796875,16.100000381469727,13.369999885559082,0.6299999952316284,1.0,0.0,0.9762932658195496
2607,4.126081060003773e+16,BEAM1000,-8.179411868120626,115.03620601039357,154.39114379882812,153.4567413330078,168.77728271484375,15.319999694824219,11.90999984741211,-0.9300000071525574,1.0,0.0,0.9735580086708069
2608,4.126081080003773e+16,BEAM1000,-8.178993997510782,115.03650979892062,164.33901977539062,160.18048095703125,174.7890625,14.600000381469727,12.729999542236328,-0.8199999928474426,1.0,0.0,0.9698132276535034
2609,4.126081100003773e+16,BEAM1000,-8.178573896097623,115.03681261555762,151.82305908203125,155.39898681640625,173.34156799316406,17.940000534057617,14.380000114440918,-4.0,1.0,0.0,0.9781711101531982
2610,4.1260811200037736e+16,BEAM1000,-8.178150752185381,115.0371141357246,159.72372436523438,135.0413818359375,153.88363647460938,18.84000015258789,15.390000343322754,-1.5700000524520874,1.0,0.0,0.974326491355896
2611,4.1260811400037736e+16,BEAM1000,-8.177733301905317,115.03741794089119,158.76919555664062,143.25558471679688,169.32675170898438,26.06999969482422,24.229999542236328,11.050000190734863,1.0,0.0,0.9776970148086548
2612,4.1260811600037736e+16,BEAM1000,-8.17731638438963,115.03772192694268,158.76919555664062,154.00457763671875,171.38534545898438,17.3799991607666,15.020000457763672,-4.53000020980835,1.0,0.0,0.9783574342727661
2613,4.1260811800037736e+16,BEAM1000,-8.176895578227718,115.03802429243557,134.27610778808594,144.98745727539062,156.37521362304688,11.380000114440918,7.519999980926514,-2.619999885559082,1.0,0.0,0.9793819189071655
2614,4.1260812000037736e+16,BEAM1000,-8.176472599306168,115.03832574637246,134.27610778808594,124.89605712890625,146.24855041503906,21.350000381469727,17.3799991607666,-2.0199999809265137,1.0,0.0,0.9802340269088745
2615,4.1260812200037736e+16,BEAM1000,-8.17605210135595,115.03862820072126,122.60172271728516,117.262939453125,133.63348388671875,16.3700008392334,13.029999732971191,-1.3799999952316284,1.0,0.0,0.9786553382873535
2616,4.1260812400037736e+16,BEAM1000,-8.175634961705613,115.0389320229084,134.80613708496094,126.5509262084961,138.72581481933594,12.170000076293945,10.329999923706055,-0.5600000023841858,1.0,0.0,0.9667591452598572
2617,4.126081260003774e+16,BEAM1000,-8.175213422572577,115.03923404417156,116.59344482421875,113.60039520263672,136.15200805664062,22.549999237060547,19.6200008392334,-1.9800000190734863,1.0,0.0,0.9703567028045654
2618,4.126081280003774e+16,BEAM1000,-8.174789992278871,115.0395352988895,116.59344482421875,91.11026000976562,106.91971588134766,15.800000190734863,12.430000305175781,-0.7400000095367432,1.0,0.0,0.978150486946106
2619,4.126081300003774e+16,BEAM1000,-8.174371593027043,115.03983862786714,116.87262725830078,94.07083892822266,116.96049499511719,22.8799991607666,19.93000030517578,-2.7699999809265137,1.0,0.0,0.9754611253738403
2620,4.126081320003774e+16,BEAM1000,-8.17396196272771,115.04014556951881,116.87262725830078,141.39224243164062,151.01962280273438,9.619999885559082,7.710000038146973,-7.110000133514404,1.0,0.0,0.9728003144264221
2621,4.126081340003774e+16,BEAM1000,-8.173535551743567,115.04044567153441,135.1163787841797,104.05162048339844,136.15589904785156,32.099998474121094,28.84000015258789,2.1700000762939453,1.0,0.0,0.9730267524719238
2622,4.126081360003774e+16,BEAM1000,-8.173118701142117,115.04074972470505,135.1163787841797,115.12335205078125,142.6944580078125,27.56999969482422,23.670000076293945,8.90999984741211,1.0,0.0,0.9754189252853394
2623,4.126081380003774e+16,BEAM1000,-8.172699646218014,115.04105292087128,125.50359344482422,115.21588134765625,139.07852172851562,23.860000610351562,21.049999237060547,-0.47999998927116394,1.0,0.0,0.9753748774528503
2624,4.126081400003774e+16,BEAM1000,-8.172284198396005,115.04135764545929,128.46424865722656,133.70449829101562,148.9507598876953,15.239999771118164,12.619999885559082,-3.5199999809265137,1.0,0.0,0.9742083549499512
2625,4.126081420003774e+16,BEAM1000,-8.17186096084686,115.0416592406313,115.56828308105469,113.05623626708984,125.7181396484375,12.65999984741211,9.880000114440918,-1.5700000524520874,1.0,0.0,0.9751399755477905
2626,4.126081440003775e+16,BEAM1000,-8.171440008798662,115.04196183905881,115.56828308105469,104.189453125,123.1827392578125,18.989999771118164,16.18000030517578,-1.190000057220459,1.0,0.0,0.9783379435539246
2627,4.126081500003775e+16,BEAM1000,-8.17018613735379,115.04287378922906,120.27204895019531,124.65856170654297,134.5857391357422,9.920000076293945,4.340000152587891,-1.5299999713897705,1.0,0.0,0.9773995280265808
2628,4.126081520003775e+16,BEAM1000,-8.169765530131258,115.04317687060943,126.79864501953125,118.75089263916016,138.15570068359375,19.399999618530273,16.100000381469727,-1.5700000524520874,1.0,0.0,0.9806767106056213
2629,4.126081540003775e+16,BEAM1000,-8.169346497536276,115.0434806903733,119.3426742553711,121.12786102294922,125.58580017089844,4.449999809265137,2.9200000762939453,-1.4199999570846558,1.0,0.0,0.9773759245872498
2630,4.126081560003775e+16,BEAM1000,-8.168924344409941,115.04378332125924,110.52154541015625,108.05413818359375,123.97541046142578,15.920000076293945,12.770000457763672,-1.340000033378601,1.0,0.0,0.9772686958312988
2631,4.126081580003775e+16,BEAM1000,-8.168504168681984,115.04408684724007,106.13552856445312,105.2619400024414,116.65055084228516,11.380000114440918,7.860000133514404,-1.1200000047683716,1.0,0.0,0.9818986654281616
2632,4.126081600003775e+16,BEAM1000,-8.16808339853579,115.0443902089783,106.13552856445312,99.73355865478516,119.51365661621094,19.780000686645508,18.049999237060547,-0.4399999976158142,1.0,0.0,0.9716946482658386
2633,4.126081620003776e+16,BEAM1000,-8.167664196300564,115.04469428839083,107.99455261230469,102.37391662597656,117.88325500488281,15.5,13.140000343322754,-1.2699999809265137,1.0,0.0,0.98041832447052
2634,4.126081640003776e+16,BEAM1000,-8.167243952779167,115.04499801266306,107.99455261230469,99.98453521728516,115.75629425048828,15.770000457763672,13.40999984741211,-0.07000000029802322,1.0,0.0,0.9783909916877747
2635,4.126081660003776e+16,BEAM1000,-8.166824087122702,115.04530195731641,102.4499282836914,99.70783996582031,117.27774810791016,17.559999465942383,13.59000015258789,1.0099999904632568,1.0,0.0,0.9796048998832703
2636,4.126081680003776e+16,BEAM1000,-8.166404343184333,115.04560601355206,108.74072265625,100.23217010498047,110.19718933105469,9.960000038146973,6.960000038146973,-1.4199999570846558,1.0,0.0,0.9761743545532227
2637,4.126081700003776e+16,BEAM1000,-8.165983918191335,115.04590984821444,99.28055572509766,97.48286437988281,115.80206298828125,18.309999465942383,15.5,-1.4199999570846558,1.0,0.0,0.9801884889602661
2638,4.126081720003776e+16,BEAM1000,-8.165563063276933,115.04621355896273,99.28055572509766,92.7044448852539,109.18820190429688,16.479999542236328,13.5600004196167,-1.940000057220459,1.0,0.0,0.9781919717788696
2639,4.126081740003776e+16,BEAM1000,-8.16514184714486,115.04651716941707,88.76403045654297,86.22372436523438,94.915283203125,8.6899995803833,7.150000095367432,-0.10999999940395355,1.0,0.0,0.962405800819397
2640,4.126081760003776e+16,BEAM1000,-8.164721209069508,115.04682105972891,88.76403045654297,82.76409912109375,88.45856475830078,5.690000057220459,3.140000104904175,-1.1200000047683716,1.0,0.0,0.974916398525238
2641,4.126081780003776e+16,BEAM1000,-8.164301054810357,115.04712518702402,85.96495056152344,81.83003234863281,87.18732452392578,5.349999904632568,3.4800000190734863,-1.190000057220459,1.0,0.0,0.9788810014724731
2642,4.126081800003777e+16,BEAM1000,-8.163881526822996,115.0474296044906,85.96495056152344,84.1175765991211,104.72244262695312,20.600000381469727,13.4399995803833,-2.130000114440918,1.0,0.0,0.9756557941436768
2643,4.126081820003777e+16,BEAM1000,-8.1634588075801,115.04773274452705,76.58104705810547,70.32604217529297,84.93684387207031,14.609999656677246,11.569999694824219,-1.0800000429153442,1.0,0.0,0.9769671559333801
2644,4.126081840003777e+16,BEAM1000,-8.1630380147004,115.04803669862031,73.67404174804688,66.28340148925781,83.40425872802734,17.1200008392334,15.210000038146973,-0.9300000071525574,1.0,0.0,0.9774960279464722
2645,4.126081860003777e+16,BEAM1000,-8.162618316654344,115.04834112048103,70.18585968017578,67.7634506225586,72.74610900878906,4.980000019073486,3.140000104904175,-1.159999966621399,1.0,0.0,0.9762263894081116
2646,4.126081880003777e+16,BEAM1000,-8.16219818442041,115.04864549573682,70.18585968017578,67.54132080078125,73.31071472167969,5.760000228881836,3.9700000286102295,-1.0800000429153442,1.0,0.0,0.974058210849762
2647,4.126081900003777e+16,BEAM1000,-8.161778869758711,115.04895021609839,83.11747741699219,71.4002456665039,88.14646911621094,16.739999771118164,14.1899995803833,-0.7799999713897705,1.0,0.0,0.9742496609687805
2648,4.126081920003777e+16,BEAM1000,-8.161360073784897,115.04925515523196,83.11747741699219,77.81243133544922,91.37425231933594,13.5600004196167,11.350000381469727,-0.5899999737739563,1.0,0.0,0.9755235314369202
2649,4.126081940003778e+16,BEAM1000,-8.160940731723286,115.04955987313991,79.02214813232422,81.38178253173828,93.25774383544922,11.869999885559082,9.140000343322754,-0.9300000071525574,1.0,0.0,0.9778650999069214
2650,4.126081960003778e+16,BEAM1000,-8.160521401655629,115.04986459255187,91.53834533691406,84.90097045898438,93.33027648925781,8.420000076293945,6.360000133514404,-0.8600000143051147,1.0,0.0,0.9747843742370605
2651,4.126081980003778e+16,BEAM1000,-8.160101423166974,115.05016903854496,85.84166717529297,85.01408386230469,93.06875610351562,8.050000190734863,5.949999809265137,-1.1200000047683716,1.0,0.0,0.9724456667900085
2652,4.126082000003778e+16,BEAM1000,-8.159680185175006,115.05047295764672,79.41231536865234,78.62034606933594,89.67210388183594,11.050000190734863,8.649999618530273,-2.4700000286102295,1.0,0.0,0.9778151512145996
